"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chrXII",728176,728544,369,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_240",237,".",3.22156,26.4579,23.7358,185,"Promoter (<=1kb)",12,727911,728003,93,2,"YLR299C-A","YLR299C-A",-173
"chrXII",729176,729602,427,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_241",83,".",2.03055,10.5647,8.30674,271,"Promoter (<=1kb)",12,728955,730301,1347,1,"YLR300W","YLR300W",221
"chrXII",782844,783079,236,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_242",34,".",1.66625,5.42875,3.49795,73,"Promoter (<=1kb)",12,783127,783387,261,2,"YLR327C","YLR327C",308
"chrXII",783567,783786,220,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_243",57,".",1.95599,7.81529,5.71461,94,"Promoter (<=1kb)",12,783127,783387,261,2,"YLR327C","YLR327C",-180
"chrXII",784290,784532,243,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_244",217,".",3.01181,24.429,21.7441,159,"Promoter (<=1kb)",12,784913,786118,1206,1,"YLR328W","YLR328W",-381
"chrXII",806270,806477,208,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_245",35,".",1.73762,5.43454,3.50357,29,"Promoter (<=1kb)",12,805784,806335,552,2,"YLR339C","YLR339C",0
"chrXII",837933,839236,1304,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_246",87,".",1.97559,10.9938,8.71545,935,"Promoter (<=1kb)",12,838066,839253,1188,2,"YLR355C","YLR355C",17
"chrXII",900870,901080,211,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_247",70,".",2.03587,9.19078,7.0079,103,"Promoter (1-2kb)",12,899577,902660,3084,2,"YLR389C","YLR389C",1580
"chrXII",949585,950101,517,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_248",95,".",2.4084,11.8514,9.53505,196,"Promoter (<=1kb)",12,950267,950473,207,2,"YLR412C-A","YLR412C-A",372
"chrXII",975917,976117,201,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_249",159,".",3.36918,18.4693,15.9222,122,"Promoter (2-3kb)",12,973395,975521,2127,1,"YLR424W","YLR424W",2522
"chrXII",1064812,1065097,286,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_250",72,".",2.58824,9.40322,7.20869,185,"Promoter (<=1kb)",12,1065956,1066564,609,1,"YLR462W","YLR462W",-859
"chrXIII",9900,10289,390,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_251",105,".",2.50154,12.9549,10.5889,272,"Promoter (<=1kb)",13,10198,11295,1098,1,"YML131W","YML131W",0
"chrXIII",10400,10640,241,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_252",29,".",1.64779,4.81346,2.93661,86,"Promoter (<=1kb)",13,10198,11295,1098,1,"YML131W","YML131W",202
"chrXIII",16130,16355,226,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_253",44,".",1.69878,6.44277,4.43304,66,"Promoter (<=1kb)",13,15135,16676,1542,2,"YML128C","YML128C",321
"chrXIII",24050,25653,1604,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_254",124,".",2.35696,14.8749,12.4373,451,"Promoter (<=1kb)",13,24037,25800,1764,2,"YML123C","YML123C",147
"chrXIII",37431,37909,479,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_255",44,".",1.77301,6.47938,4.46723,133,"Promoter (<=1kb)",13,37472,37774,303,1,"YML117W","YML116W-A",0
"chrXIII",70468,71293,826,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_256",67,".",1.72441,8.90782,6.74188,594,"Promoter (<=1kb)",13,70624,73920,3297,1,"YML100W","YML100W",0
"chrXIII",71419,72423,1005,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_257",38,".",1.52606,5.83014,3.8683,908,"Promoter (<=1kb)",13,70624,73920,3297,1,"YML100W","YML100W",795
"chrXIII",72475,72988,514,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_258",40,".",1.57697,6.03408,4.05579,299,"Promoter (1-2kb)",13,74229,74558,330,1,"YML099W-A","YML099W-A",-1241
"chrXIII",73192,73888,697,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_259",47,".",1.62507,6.80855,4.77309,299,"Promoter (<=1kb)",13,74229,74558,330,1,"YML099W-A","YML099W-A",-341
"chrXIII",190225,190500,276,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_260",77,".",2.08442,9.96502,7.73872,103,"Promoter (1-2kb)",13,190244,191767,1524,2,"YML043C","YML043C",1267
"chrXIII",190725,191184,460,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_261",104,".",2.32096,12.7588,10.4013,251,"Promoter (<=1kb)",13,190244,191767,1524,2,"YML043C","YML043C",583
"chrXIII",191318,191659,342,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_262",78,".",2.16745,10.0949,7.86176,211,"Promoter (<=1kb)",13,190244,191767,1524,2,"YML043C","YML043C",108
"chrXIII",192169,192702,534,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_263",75,".",2.2387,9.76549,7.5504,424,"Promoter (<=1kb)",13,192788,194800,2013,1,"YML042W","YML042W",-86
"chrXIII",192818,193220,403,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_264",51,".",1.90441,7.18178,5.12146,222,"Promoter (<=1kb)",13,192788,194800,2013,1,"YML042W","YML042W",30
"chrXIII",193504,194277,774,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_265",79,".",2.17755,10.1915,7.95288,373,"Promoter (<=1kb)",13,192788,194800,2013,1,"YML042W","YML042W",716
"chrXIII",194519,194860,342,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_266",46,".",1.85983,6.70434,4.6763,158,"Promoter (<=1kb)",13,194913,195755,843,2,"YML041C","YML041C",895
"chrXIII",194911,195777,867,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_267",74,".",2.06126,9.63185,7.42401,682,"Promoter (<=1kb)",13,194913,195755,843,2,"YML041C","YML041C",0
"chrXIII",195979,196227,249,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_268",300,".",3.87566,32.9195,30.0781,142,"Promoter (<=1kb)",13,194913,195755,843,2,"YML041C","YML041C",-224
"chrXIII",262660,262908,249,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_269",62,".",1.93333,8.39229,6.25728,170,"Promoter (<=1kb)",13,261705,262685,981,2,"YML004C","YML004C",0
"chrXIII",267953,268249,297,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_270",381,".",2.28409,41.1599,38.1845,150,"Promoter (<=1kb)",13,267174,267800,627,1,"YML001W","YML001W",779
"chrXIII",288198,288568,371,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_271",43,".",1.75016,6.37136,4.36746,165,"Promoter (<=1kb)",13,288079,289704,1626,1,"YMR011W","YMR011W",119
"chrXIII",288749,289530,782,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_272",59,".",1.85098,8.09244,5.97487,548,"Promoter (<=1kb)",13,288079,289704,1626,1,"YMR011W","YMR011W",670
"chrXIII",306116,306402,287,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_273",220,".",3.03534,24.708,22.018,131,"Promoter (<=1kb)",13,303236,305593,2358,2,"YMR016C","YMR016C",-523
"chrXIII",306464,306989,526,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_274",930,".",5.95572,96.7365,93.0774,263,"Promoter (<=1kb)",13,307489,308682,1194,1,"YMR017W","YMR017W",-500
"chrXIII",347006,347776,771,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_275",581,".",4.31558,61.361,58.1407,237,"Promoter (<=1kb)",13,347511,348260,750,2,"YMR038C","YMR038C",484
"chrXIII",353165,353472,308,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_276",106,".",2.48246,13.0587,10.6882,98,"Promoter (<=1kb)",13,353871,354731,861,1,"YMR043W","YMR043W",-399
"chrXIII",379257,379446,190,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_277",63,".",1.95758,8.48226,6.34203,167,"Promoter (<=1kb)",13,379586,380200,615,1,"YMR052W","YMR052W",-140
"chrXIII",408304,408871,568,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_278",1346,".",7.03372,139.017,134.661,309,"Promoter (<=1kb)",13,409154,410626,1473,1,"YMR070W","YMR070W",-283
"chrXIII",420508,420720,213,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_279",175,".",2.87264,20.1031,17.5189,164,"Promoter (<=1kb)",13,416196,420029,3834,2,"YMR076C","YMR076C",-479
"chrXIII",433168,433789,622,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_280",311,".",3.62249,34.0356,31.1729,459,"Promoter (<=1kb)",13,434788,435915,1128,1,"YMR083W","YMR083W",-999
"chrXIII",475916,476404,489,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_281",59,".",1.80528,8.09588,5.97796,370,"Promoter (<=1kb)",13,473420,475453,2034,2,"YMR104C","YMR104C",-463
"chrXIII",476534,477683,1150,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_282",135,".",2.23106,16.0158,13.541,835,"Promoter (<=1kb)",13,475897,477606,1710,2,"YMR105C","YMR105C",0
"chrXIII",480561,480764,204,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_283",135,".",2.55158,16.0103,13.5358,109,"Promoter (<=1kb)",13,478301,480190,1890,2,"YMR106C","YMR106C",-371
"chrXIII",485029,485243,215,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_284",40,".",1.8186,6.06677,4.08598,49,"Promoter (<=1kb)",13,484084,486147,2064,1,"YMR108W","YMR108W",945
"chrXIII",485956,486169,214,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_285",78,".",2.20524,10.1305,7.89544,135,"Promoter (<=1kb)",13,486587,490246,3660,1,"YMR109W","YMR109W",-418
"chrXIII",510876,511455,580,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_286",215,".",3.04539,24.2461,21.5658,156,"Promoter (<=1kb)",13,510701,511075,375,2,"YMR122C","YMR122C",0
"chrXIII",540364,540762,399,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_287",514,".",4.54702,54.6382,51.4976,199,"Promoter (<=1kb)",13,538689,540056,1368,2,"YMR135C","YMR135C",-308
"chrXIII",556983,557293,311,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_288",108,".",2.42576,13.1922,10.8164,150,"Promoter (<=1kb)",13,554793,556475,1683,2,"YMR145C","YMR145C",-508
"chrXIII",599148,599378,231,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_289",43,".",1.68606,6.30073,4.30191,176,"Promoter (<=1kb)",13,597332,599158,1827,2,"YMR168C","YMR168C",0
"chrXIII",600913,601540,628,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_290",380,".",4.09456,41.0571,38.0828,367,"Promoter (<=1kb)",13,599352,600872,1521,2,"YMR169C","YMR169C",-41
"chrXIII",608200,608495,296,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_291",143,".",2.61199,16.8106,14.3115,130,"Promoter (<=1kb)",13,607828,608211,384,2,"YMR172C-A","YMR172C-A",0
"chrXIII",626040,626309,270,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_292",41,".",1.74777,6.11186,4.12803,217,"Promoter (<=1kb)",13,625811,625897,87,1,"YMR182W-A","YMR182W-A",229
"chrXIII",652321,653527,1207,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_293",100,".",1.81911,12.4063,10.0645,297,"Promoter (<=1kb)",13,652912,653136,225,2,"YMR194C-A","YMR194C-A",0
"chrXIII",653676,653919,244,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_294",27,".",1.66814,4.6374,2.77708,172,"Promoter (<=1kb)",13,654034,654417,384,1,"YMR195W","YMR195W",-115
"chrXIII",773632,775502,1871,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_295",141,".",1.83243,16.5974,14.1048,1265,"Promoter (<=1kb)",13,774752,774931,180,1,"YMR251W-A","YMR251W-A",0
"chrXIII",793526,793892,367,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_296",33,".",1.73666,5.25234,3.33635,343,"Promoter (<=1kb)",13,793726,794667,942,1,"YMR262W","YMR262W",0
"chrXIII",852044,852407,364,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_297",103,".",2.30638,12.7248,10.3687,199,"Promoter (<=1kb)",13,852630,854390,1761,1,"YMR291W","YMR291W",-223
"chrXIII",852554,852782,229,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_298",43,".",1.78878,6.38279,4.37769,88,"Promoter (<=1kb)",13,852630,854390,1761,1,"YMR291W","YMR291W",0
"chrXIII",853235,853606,372,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_299",83,".",1.89911,10.6519,8.39009,126,"Promoter (<=1kb)",13,852630,854390,1761,1,"YMR291W","YMR291W",605
"chrXIV",89125,89319,195,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_300",46,".",1.82411,6.7189,4.68987,117,"Promoter (<=1kb)",14,90303,91424,1122,1,"YNL288W","YNL288W",-984
"chrXIV",198300,198615,316,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_301",25,".",1.61426,4.38515,2.55024,184,"Promoter (<=1kb)",14,196426,197943,1518,2,"YNL241C","YNL241C",-357
"chrXIV",275893,276161,269,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_302",95,".",2.19424,11.8492,9.53292,119,"Promoter (<=1kb)",14,276502,279897,3396,1,"YNL192W","YNL192W",-341
"chrXIV",300978,302392,1415,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_303",644,".",4.96455,67.7669,64.4623,1035,"Promoter (<=1kb)",14,300666,301103,438,2,"YNL179C","YNL179C",0
"chrXIV",302836,303235,400,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_304",61,".",1.92599,8.31569,6.18533,290,"Promoter (<=1kb)",14,302680,303402,723,1,"YNL178W","YNL178W",156
"chrXIV",320363,320573,211,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_305",77,".",2.03505,9.99044,7.76267,147,"Promoter (<=1kb)",14,319416,321359,1944,2,"YNL167C","YNL167C",786
"chrXIV",440289,440480,192,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_306",27,".",1.57709,4.60985,2.75209,36,"Promoter (<=1kb)",14,439602,440570,969,2,"YNL098C","YNL098C",90
"chrXIV",441314,441529,216,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_307",22,".",1.47033,4.05966,2.25968,197,"Promoter (<=1kb)",14,441431,441586,156,1,"YNL097W-A","YNL097W-A",0
"chrXIV",442613,443088,476,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_308",76,".",2.10137,9.84977,7.62983,243,"Promoter (<=1kb)",14,441366,442358,993,2,"YNL097C","YNL097C",-255
"chrXIV",500207,500738,532,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_309",131,".",2.57021,15.6248,13.1627,198,"Promoter (<=1kb)",14,499681,500256,576,1,"YNL067W","YNL067W",526
"chrXIV",559399,560020,622,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_310",298,".",3.29131,32.6536,29.8187,124,"Promoter (<=1kb)",14,559814,560479,666,1,"YNL036W","YNL036W",0
"chrXIV",576139,576560,422,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_311",129,".",2.73654,15.3617,12.9081,158,"Promoter (<=1kb)",14,575640,576050,411,2,"YNL031C","YNL031C",-89
"chrXIV",628748,629033,286,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_312",161,".",1.96419,18.7243,16.1718,154,"Promoter (1-2kb)",14,627456,628616,1161,1,"YNL001W","YNL001W",1292
"chrXIV",739101,739768,668,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_313",379,".",3.96141,40.9086,37.9366,355,"Promoter (<=1kb)",14,739951,742110,2160,1,"YNR060W","YNR060W",-183
"chrXIV",784051,784248,198,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_314",29,".",2.42167,4.81205,2.93545,184,"Promoter (<=1kb)",14,783287,783541,255,2,"YNR077C","YNR077C",-510
"chrXV",227,469,243,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_315",97,".",3.38793,12.0336,9.70837,94,"Promoter (<=1kb)",15,585,740,156,1,"YOL166W-A","YOL166W-A",-116
"chrXV",43382,44612,1231,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_316",214,".",2.39977,24.1073,21.4297,503,"Promoter (<=1kb)",15,43694,44722,1029,1,"YOL151W","YOL151W",0
"chrXV",80783,81049,267,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_317",52,".",1.92528,7.37215,5.29903,87,"Promoter (<=1kb)",15,80348,81190,843,1,"YOL127W","YOL127W",435
"chrXV",108275,108579,305,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_318",54,".",1.76161,7.50902,5.42752,146,"Promoter (<=1kb)",15,108258,108896,639,2,"YOL111C","YOL111C",317
"chrXV",109750,110112,363,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_319",82,".",2.1651,10.4884,8.23489,176,"Promoter (<=1kb)",15,110297,110638,342,1,"YOL109W","YOL109W",-185
"chrXV",110322,110669,348,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_320",129,".",2.37776,15.3753,12.921,251,"Promoter (<=1kb)",15,110297,110638,342,1,"YOL109W","YOL109W",25
"chrXV",110884,111111,228,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_321",152,".",2.42484,17.7799,15.2512,149,"Promoter (<=1kb)",15,110297,110638,342,1,"YOL109W","YOL109W",587
"chrXV",116152,116394,243,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_322",54,".",2.0364,7.48145,5.40167,87,"Promoter (<=1kb)",15,114138,115808,1671,2,"YOL105C","YOL105C",-344
"chrXV",159599,160097,499,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_323",45,".",1.58918,6.52857,4.51284,160,"Promoter (<=1kb)",15,159173,159445,273,1,"YOL086W-A","YOL086W-A",426
"chrXV",161568,162083,516,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_324",102,".",2.1727,12.5516,10.2036,340,"Promoter (<=1kb)",15,161673,162014,342,2,"YOL085C","YOL085C",0
"chrXV",162144,162730,587,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_325",57,".",1.75754,7.81747,5.71665,441,"Promoter (<=1kb)",15,162356,165331,2976,1,"YOL084W","YOL084W",0
"chrXV",216353,216595,243,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_326",179,".",2.70551,20.5385,17.943,109,"Promoter (<=1kb)",15,214017,216137,2121,2,"YOL060C","YOL060C",-216
"chrXV",226548,226759,212,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_327",125,".",2.51853,14.9464,12.5062,139,"Promoter (<=1kb)",15,224420,226075,1656,2,"YOL055C","YOL055C",-473
"chrXV",231578,231834,257,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_328",59,".",1.67475,8.09805,5.98006,69,"Promoter (<=1kb)",15,231570,231755,186,2,"YOL052C-A","YOL052C-A",0
"chrXV",232023,232369,347,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_329",340,".",3.60498,37.0089,34.0987,181,"Promoter (<=1kb)",15,231570,231755,186,2,"YOL052C-A","YOL052C-A",-268
"chrXV",288158,288364,207,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_330",98,".",2.2701,12.2241,9.89071,146,"Promoter (<=1kb)",15,288420,288572,153,1,"YOL019W-A","YOL019W-A",-56
"chrXV",339497,339698,202,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_331",34,".",1.69094,5.35285,3.42851,113,"Promoter (<=1kb)",15,338938,339978,1041,2,"YOR007C","YOR007C",280
"chrXV",382835,384330,1496,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_332",1239,".",5.85896,128.031,123.958,242,"Promoter (<=1kb)",15,383533,384420,888,2,"YOR028C","YOR028C",90
"chrXV",384644,385033,390,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_333",873,".",5.50472,90.95,87.3468,204,"Promoter (<=1kb)",15,384600,384935,336,1,"YOR029W","YOR029W",44
"chrXV",424312,424731,420,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_334",108,".",2.32846,13.2014,10.8252,246,"Promoter (<=1kb)",15,424270,424617,348,2,"YOR050C","YOR050C",0
"chrXV",443863,444293,431,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_335",155,".",2.63243,18.1014,15.5636,157,"Promoter (<=1kb)",15,442725,443531,807,2,"YOR062C","YOR062C",-332
"chrXV",444738,445861,1124,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_336",88,".",2.06132,11.1129,8.82929,508,"Promoter (<=1kb)",15,444686,445849,1164,1,"YOR063W","YOR063W",52
"chrXV",577869,578120,252,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_337",42,".",1.91559,6.20154,4.21053,168,"Promoter (<=1kb)",15,578564,579793,1230,1,"YOR134W","YOR134W",-444
"chrXV",619218,619492,275,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_338",58,".",1.93262,7.9124,5.80637,181,"Promoter (<=1kb)",15,619840,624375,4536,1,"YOR153W","YOR153W",-348
"chrXV",637938,639180,1243,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_339",71,".",1.72222,9.37229,7.17996,152,"Promoter (<=1kb)",15,636939,638558,1620,2,"YOR161C","YOR161C",0
"chrXV",671088,671378,291,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_340",381,".",4.12759,41.1415,38.1664,160,"Promoter (<=1kb)",15,667860,670241,2382,2,"YOR178C","YOR178C",-847
"chrXV",780467,780958,492,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_341",98,".",1.9296,12.1737,9.84248,262,"Promoter (<=1kb)",15,780906,781541,636,1,"YOR236W","YOR236W",0
"chrXV",796977,797571,595,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_342",1672,".",8.17024,174.176,167.228,198,"Promoter (<=1kb)",15,797676,798308,633,1,"YOR247W","YOR247W",-105
"chrXV",882189,882420,232,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_343",65,".",2.01392,8.70664,6.55301,113,"Promoter (<=1kb)",15,882765,882842,78,1,"YOR302W","YOR302W",-345
"chrXV",904044,904519,476,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_344",71,".",2.20563,9.37414,7.18177,287,"Promoter (<=1kb)",15,904458,904568,111,1,"YOR314W-A","YOR314W-A",0
"chrXV",908461,909117,657,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_345",1456,".",7.4256,150.408,145.665,231,"Promoter (<=1kb)",15,909343,911445,2103,1,"YOR317W","YOR317W",-226
"chrXV",911849,912330,482,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_346",146,".",2.55949,17.1136,14.6042,308,"Promoter (<=1kb)",15,911784,912436,653,2,"YOR318C","YOR318C",106
"chrXV",968116,968361,246,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_347",55,".",2.17988,7.67053,5.57925,192,"Promoter (<=1kb)",15,968148,968474,327,2,"YOR343C","YOR343C",113
"chrXV",978596,979120,525,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_348",829,".",6.68534,86.4834,82.9215,345,"Promoter (<=1kb)",15,977194,978069,876,2,"YOR344C","YOR344C",-527
"chrXV",988019,988874,856,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_349",223,".",2.44323,25.0651,22.3685,575,"Promoter (<=1kb)",15,986899,988782,1884,2,"YOR348C","YOR348C",0
"chrXV",989027,989515,489,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_350",1567,".",7.04,161.94,156.796,214,"Promoter (<=1kb)",15,986899,988782,1884,2,"YOR348C","YOR348C",-245
"chrXVI",38565,38774,210,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_351",60,".",1.99652,8.19362,6.06993,155,"Promoter (<=1kb)",16,39121,40077,957,1,"YPL266W","YPL266W",-347
"chrXVI",56117,56307,191,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_352",55,".",1.85907,7.68927,5.59665,21,"Promoter (<=1kb)",16,56748,58070,1323,1,"YPL257W-B","YPL257W-A",-441
"chrXVI",75148,75361,214,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_353",20,".",1.62039,3.79324,2.0238,127,"Promoter (<=1kb)",16,75702,75989,288,1,"YPL250W-A","YPL250W-A",-341
"chrXVI",287051,287267,217,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_354",42,".",1.86941,6.21273,4.22093,145,"Promoter (<=1kb)",16,283464,286061,2598,2,"YPL141C","YPL141C",-990
"chrXVI",297027,297272,246,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_355",160,".",2.70681,18.6303,16.0798,108,"Promoter (<=1kb)",16,297553,298050,498,1,"YPL135W","YPL135W",-281
"chrXVI",303419,304023,605,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_356",57,".",1.95644,7.90098,5.79543,430,"Promoter (<=1kb)",16,303121,304014,894,1,"YPL131W","YPL131W",298
"chrXVI",340511,340887,377,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_357",426,".",3.88832,45.6662,42.6247,171,"Promoter (<=1kb)",16,339944,340945,1002,1,"YPL111W","YPL111W",567
"chrXVI",431686,434158,2473,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_358",188,".",1.92586,21.495,18.8773,1143,"Promoter (<=1kb)",16,432588,434090,1503,1,"YPL061W","YPL061W",0
"chrXVI",453430,453748,319,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_359",297,".",3.46105,32.5869,29.7532,179,"Promoter (<=1kb)",16,453430,453735,306,2,"YPL056C","YPL056C",0
