"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chrVIII",50444,50914,471,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_249",131,".",2.43375,15.4678,13.141,152,"Promoter (<=1kb)",8,51111,52988,1878,1,"YHL027W","YHL027W",-197
"chrVIII",52310,52582,273,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_250",25,".",1.64225,4.21997,2.51934,242,"Promoter (1-2kb)",8,51111,52988,1878,1,"YHL027W","YHL027W",1199
"chrVIII",97440,97643,204,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_251",36,".",1.76277,5.51534,3.68447,103,"Promoter (<=1kb)",8,97732,98085,354,1,"YHL006W-A","YHL006W-A",-89
"chrVIII",122275,122488,214,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_252",80,".",1.98603,10.185,8.05296,119,"Promoter (<=1kb)",8,122550,122765,216,2,"YHR007C-A","YHR007C-A",277
"chrVIII",140895,141130,236,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_253",48,".",1.76913,6.79148,4.85796,111,"Promoter (<=1kb)",8,140011,141402,1392,2,"YHR018C","YHR018C",272
"chrVIII",148187,148381,195,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_254",38,".",1.56245,5.71377,3.86495,130,"Promoter (<=1kb)",8,147871,148669,799,2,"YHR021C","YHR021C",288
"chrVIII",150712,151102,391,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_255",327,".",3.30807,35.4499,32.7743,179,"Promoter (<=1kb)",8,151217,151306,90,2,"YHR022C-A","YHR022C-A",204
"chrVIII",172798,173178,381,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_256",146,".",2.537,17.0583,14.6969,240,"Promoter (<=1kb)",8,170799,172970,2172,2,"YHR031C","YHR031C",0
"chrVIII",173370,174175,806,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_257",53,".",1.89112,7.26776,5.3025,232,"Promoter (<=1kb)",8,173344,175089,1746,1,"YHR032W","YHR032W",26
"chrVIII",174214,174468,255,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_258",45,".",1.81942,6.42492,4.51845,146,"Promoter (<=1kb)",8,175195,175374,180,1,"YHR032W-A","YHR032W-A",-727
"chrVIII",174517,176091,1575,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_259",1352,".",6.85247,140.266,135.232,727,"Promoter (<=1kb)",8,175275,175394,120,2,"YHR032C-A","YHR032C-A",0
"chrVIII",176298,176556,259,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_260",29,".",1.66059,4.71382,2.95882,188,"Promoter (<=1kb)",8,175548,176819,1272,1,"YHR033W","YHR033W",750
"chrVIII",205639,207188,1550,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_261",1096,".",6.06115,113.466,109.657,572,"Promoter (<=1kb)",8,206462,207193,732,1,"YHR049W","YHR049W",0
"chrVIII",234293,234549,257,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_262",84,".",2.12257,10.5917,8.43981,116,"Promoter (<=1kb)",8,233579,234658,1080,2,"YHR069C","YHR069C",109
"chrVIII",237421,237696,276,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_263",31,".",1.65237,4.94962,3.17156,104,"Promoter (<=1kb)",8,237004,237693,690,1,"YHR071W","YHR071W",417
"chrVIII",243690,244077,388,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_264",400,".",3.45804,42.8487,40.074,226,"Promoter (<=1kb)",8,242868,243044,177,1,"YHR073W","YHR073W-A",822
"chrVIII",255228,255477,250,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_265",68,".",1.76646,8.93327,6.86654,146,"Promoter (<=1kb)",8,252374,255756,3383,2,"YHR077C","YHR077C",279
"chrVIII",289978,290437,460,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_266",256,".",2.9214,28.211,25.6533,303,"Promoter (<=1kb)",8,289142,289690,549,1,"YHR093W","YHR093W",836
"chrVIII",290631,291032,402,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_267",71,".",1.81635,9.24195,7.15791,87,"Promoter (1-2kb)",8,289142,289690,549,1,"YHR093W","YHR093W",1489
"chrVIII",291384,292213,830,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_268",128,".",2.22306,15.1734,12.8541,196,"Promoter (<=1kb)",8,290913,292625,1713,2,"YHR094C","YHR094C",412
"chrVIII",292265,293705,1441,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_269",1097,".",5.9468,113.559,109.744,689,"Promoter (<=1kb)",8,290913,292625,1713,2,"YHR094C","YHR094C",0
"chrVIII",293937,294392,456,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_270",145,".",2.49134,16.8809,14.5228,158,"Promoter (<=1kb)",8,292943,293437,495,1,"YHR095W","YHR095W",994
"chrVIII",296820,297224,405,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_271",756,".",4.84171,78.8638,75.6664,174,"Promoter (<=1kb)",8,294669,296447,1779,2,"YHR096C","YHR096C",-373
"chrVIII",323060,323321,262,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_272",120,".",2.27806,14.3949,12.0974,132,"Promoter (<=1kb)",8,323409,324392,984,1,"YHR104W","YHR104W",-88
"chrVIII",362128,362354,227,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_273",69,".",1.88592,9.03998,6.96707,131,"Promoter (<=1kb)",8,362115,362765,651,1,"YHR128W","YHR128W",13
"chrVIII",373468,373908,441,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_274",40,".",1.79042,5.90149,4.03611,147,"Promoter (<=1kb)",8,372694,374310,1617,2,"YHR135C","YHR135C",402
"chrVIII",374570,374790,221,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_275",32,".",1.66729,4.99689,3.21473,118,"Promoter (<=1kb)",8,372694,374310,1617,2,"YHR135C","YHR135C",-260
"chrVIII",375019,375292,274,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_276",53,".",1.89679,7.32124,5.3527,167,"Promoter (<=1kb)",8,374654,375100,447,2,"YHR136C","YHR136C",0
"chrVIII",375441,376405,965,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_277",400,".",3.45804,42.8487,40.074,402,"Promoter (<=1kb)",8,375738,376388,651,2,"YHR137C-A","YHR137C-A",0
"chrVIII",379550,379835,286,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_278",120,".",2.3696,14.3936,12.0965,174,"Promoter (<=1kb)",8,378219,379199,981,2,"YHR139C","YHR139C",-351
"chrVIII",381640,382000,361,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_279",72,".",1.67627,9.36036,7.27,192,"Promoter (<=1kb)",8,381990,382751,762,2,"YHR141C","YHR141C",751
"chrVIII",388842,389029,188,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_280",93,".",2.14839,11.5325,9.3383,65,"Promoter (<=1kb)",8,387788,388726,939,2,"YHR144C","YHR144C",-116
"chrVIII",423320,423536,217,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_281",17,".",1.43463,3.36898,1.78347,120,"Promoter (<=1kb)",8,423724,424473,750,1,"YHR163W","YHR163W",-188
"chrVIII",451521,451730,210,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_282",75,".",1.83644,9.68236,7.57546,45,"Promoter (<=1kb)",8,451327,452640,1314,1,"YHR174W","YHR174W",194
"chrVIII",452771,453003,233,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_283",29,".",1.4353,4.71295,2.95821,32,"Promoter (<=1kb)",8,452872,453441,570,1,"YHR175W","YHR175W",0
"chrVIII",455656,455923,268,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_284",86,".",2.12483,10.7634,8.60347,85,"Promoter (<=1kb)",8,456591,457952,1362,1,"YHR177W","YHR177W",-668
"chrVIII",471396,471631,236,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_285",41,".",1.74201,6.00103,4.1281,117,"Promoter (<=1kb)",8,470939,471412,474,2,"YHR182C-A","YHR182C-A",0
"chrVIII",485555,485742,188,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_286",46,".",1.83763,6.59442,4.67544,68,"Promoter (<=1kb)",8,484845,486179,1335,1,"YHR190W","YHR190W",710
"chrVIII",518195,518415,221,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_287",62,".",1.81273,8.25542,6.22842,153,"Promoter (<=1kb)",8,517532,518713,1182,1,"YHR208W","YHR208W",663
"chrVIII",524647,525151,505,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_288",189,".",2.79565,21.3834,18.9401,221,"Promoter (<=1kb)",8,525392,528619,3228,1,"YHR211W","YHR211W",-241
"chrIX",24723,25193,471,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_289",26,".",1.56212,4.38441,2.66462,63,"Promoter (<=1kb)",9,23119,26106,2988,2,"YIL169C","YIL169C",913
"chrIX",84307,84495,189,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_290",26,".",1.5997,4.38139,2.66197,157,"Promoter (<=1kb)",9,85053,85442,390,1,"YIL140W","YIL141W",-558
"chrIX",84876,85139,264,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_291",155,".",2.50584,17.9784,15.5984,157,"Promoter (<=1kb)",9,85053,85442,390,1,"YIL140W","YIL141W",0
"chrIX",127725,128021,297,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_292",221,".",2.8697,24.6275,22.1313,158,"Promoter (<=1kb)",9,128151,129581,1431,1,"YIL123W","YIL123W",-130
"chrIX",129096,129474,379,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_293",60,".",1.93954,8.11134,6.09227,168,"Promoter (<=1kb)",9,128151,129581,1431,1,"YIL123W","YIL123W",945
"chrIX",129873,130211,339,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_294",391,".",3.57775,41.917,39.154,169,"Promoter (<=1kb)",9,130610,131665,1056,1,"YIL122W","YIL122W",-399
"chrIX",138121,139385,1265,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_295",1029,".",5.83954,106.586,102.954,188,"Promoter (<=1kb)",9,136654,137877,1224,2,"YIL119C","YIL119C",-244
"chrIX",142583,142793,211,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_296",87,".",2.05401,10.8643,8.70005,99,"Promoter (<=1kb)",9,142928,144085,1158,1,"YIL116W","YIL116W",-135
"chrIX",159882,160112,231,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_297",31,".",1.67132,4.91828,3.14283,127,"Promoter (<=1kb)",9,157385,160165,2781,2,"YIL109C","YIL109C",53
"chrIX",160473,160722,250,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_298",35,".",1.71013,5.35032,3.53532,30,"Promoter (<=1kb)",9,160887,162977,2091,1,"YIL108W","YIL108W",-165
"chrIX",169822,170004,183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_299",25,".",1.5793,4.20532,2.50605,37,"Promoter (<=1kb)",9,167581,169641,2061,2,"YIL105C","YIL105C",-181
"chrIX",177672,178020,349,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_300",292,".",3.2537,31.8573,29.2405,155,"Promoter (<=1kb)",9,178004,179653,1650,1,"YIL099W","YIL099W",0
"chrIX",248794,249445,652,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_301",447,".",3.8723,47.5964,44.7671,457,"Promoter (<=1kb)",9,247902,248396,495,2,"YIL057C","YIL057C",-398
"chrIX",254366,254572,207,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_302",79,".",2.00611,10.0818,7.9548,110,"Promoter (<=1kb)",9,254543,254860,318,1,"YIL054W","YIL054W",0
"chrIX",255396,255830,435,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_303",48,".",1.55494,6.77423,4.84224,309,"Promoter (<=1kb)",9,255115,255867,753,1,"YIL053W","YIL053W",281
"chrIX",255990,256222,233,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_304",50,".",1.70308,6.94938,5.00506,76,"Promoter (<=1kb)",9,256226,257063,838,2,"YIL052C","YIL052C",841
"chrIX",266877,267129,253,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_305",36,".",1.70903,5.46562,3.63945,123,"Promoter (<=1kb)",9,265115,267823,2709,2,"YIL047C","YIL047C",694
"chrIX",314828,315044,217,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_306",105,".",2.16501,12.7454,10.5019,144,"Promoter (<=1kb)",9,314035,314820,786,2,"YIL020C","YIL020C",-8
"chrIX",385349,385573,225,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_307",40,".",1.78037,5.9156,4.04938,125,"Promoter (<=1kb)",9,385564,385701,138,2,"YIR018C-A","YIR018C-A",128
"chrIX",386101,387098,998,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_308",1292,".",6.89188,133.974,129.282,633,"Promoter (<=1kb)",9,385564,385701,138,2,"YIR018C-A","YIR018C-A",-400
"chrIX",388226,389169,944,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_309",819,".",5.78923,85.2517,81.968,541,"Promoter (2-3kb)",9,385564,385701,138,2,"YIR018C-A","YIR018C-A",-2525
"chrIX",394561,395112,552,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_310",1109,".",6.29886,114.786,110.944,363,"Promoter (<=1kb)",9,394917,395159,243,1,"YIR020W-A","YIR020W-A",0
"chrIX",421012,421392,381,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_311",33,".",1.6847,5.18175,3.38159,265,"Promoter (<=1kb)",9,419615,420736,1122,2,"YIR034C","YIR034C",-276
"chrIX",427150,427778,629,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_312",286,".",2.92993,31.2414,28.6348,309,"Promoter (2-3kb)",9,423809,424513,705,2,"YIR038C","YIR038C",-2637
"chrX",21649,21906,258,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_313",62,".",1.89967,8.24824,6.22159,139,"Promoter (<=1kb)",10,21973,22563,591,1,"YJL218W","YJL218W",-67
"chrX",26352,26539,188,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_314",59,".",1.96624,7.92279,5.91492,91,"Promoter (<=1kb)",10,26412,26771,360,2,"YJL215C","YJL215C",232
"chrX",56569,56876,308,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_315",27,".",1.57597,4.44098,2.71489,130,"Promoter (1-2kb)",10,56444,58813,2370,2,"YJL200C","YJL200C",1937
"chrX",58129,58622,494,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_316",51,".",1.81869,7.0569,5.10532,337,"Promoter (<=1kb)",10,56444,58813,2370,2,"YJL200C","YJL200C",191
"chrX",68994,69196,203,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_317",43,".",1.74996,6.21461,4.32425,83,"Promoter (<=1kb)",10,69338,70879,1542,1,"YJL194W","YJL194W",-142
"chrX",120429,120865,437,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_318",181,".",2.54461,20.5895,18.159,179,"Promoter (<=1kb)",10,120449,121690,1242,1,"YJL159W","YJL159W",0
"chrX",121587,122163,577,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_319",146,".",2.04139,17.0333,14.6724,158,"Promoter (<=1kb)",10,122265,122948,684,2,"YJL158C","YJL158C",785
"chrX",122217,122927,711,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_320",44,".",1.63862,6.35274,4.45235,82,"Promoter (<=1kb)",10,122265,122948,684,2,"YJL158C","YJL158C",21
"chrX",123118,123354,237,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_321",99,".",2.15522,12.2151,9.99234,82,"Promoter (<=1kb)",10,122265,122948,684,2,"YJL158C","YJL158C",-170
"chrX",123472,124018,547,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_322",386,".",3.48121,41.3586,38.6026,168,"Promoter (<=1kb)",10,122265,122948,684,2,"YJL158C","YJL158C",-524
"chrX",124061,124244,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_323",28,".",1.63294,4.60732,2.86292,126,"Promoter (1-2kb)",10,122265,122948,684,2,"YJL158C","YJL158C",-1113
"chrX",139300,139672,373,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_324",55,".",1.5113,7.55502,5.57103,285,"Promoter (<=1kb)",10,140437,141138,702,1,"YJL148W","YJL148W",-765
"chrX",173119,173410,292,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_325",66,".",1.93272,8.7401,6.68466,114,"Promoter (<=1kb)",10,165723,172367,6645,2,"YJL130C","YJL130C",-752
"chrX",181953,182155,203,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_326",63,".",1.95333,8.37567,6.34124,121,"Promoter (<=1kb)",10,181551,181709,159,2,"YJL127C-B","YJL127C-B",-244
"chrX",195420,195996,577,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_327",130,".",2.59317,15.3353,13.0116,179,"Promoter (<=1kb)",10,196287,197126,840,1,"YJL115W","YJL115W",-291
"chrX",220167,220657,491,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_328",709,".",4.55951,74.046,70.923,266,"Promoter (<=1kb)",10,218853,220016,1164,2,"YJL107C","YJL107C",-151
"chrX",227728,228281,554,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_329",88,".",1.66119,11.0316,8.85958,315,"Promoter (<=1kb)",10,227327,227776,450,1,"YJL104W","YJL104W",401
"chrX",265486,265699,214,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_330",76,".",2.05774,9.80545,7.69224,96,"Promoter (<=1kb)",10,265926,268415,2490,1,"YJL089W","YJL089W",-227
"chrX",268703,269012,310,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_331",167,".",2.63137,19.169,16.7645,106,"Promoter (<=1kb)",10,268799,269815,1017,1,"YJL088W","YJL088W",0
"chrX",291125,291569,445,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_332",66,".",1.9928,8.72541,6.6708,174,"Promoter (<=1kb)",10,289875,290774,900,2,"YJL079C","YJL079C",-351
"chrX",293095,293990,896,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_333",62,".",1.98702,8.24998,6.22328,170,"Promoter (<=1kb)",10,291336,293981,2646,2,"YJL078C","YJL078C",0
"chrX",294545,294789,245,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_334",63,".",2.01897,8.4223,6.38547,140,"Promoter (<=1kb)",10,294799,294885,87,1,"YJL077W-A","YJL077W-A",-10
"chrX",296089,296291,203,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_335",48,".",1.84257,6.81005,4.87506,82,"Promoter (<=1kb)",10,295245,298814,3570,1,"YJL076W","YJL076W",844
"chrX",348864,349151,288,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_336",143,".",2.20027,16.7179,14.363,164,"Promoter (<=1kb)",10,349044,349178,135,2,"YJL047C-A","YJL047C-A",27
"chrX",360580,360850,271,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_337",82,".",2.18409,10.4032,8.2602,127,"Promoter (<=1kb)",10,361249,365445,4197,1,"YJL042W","YJL042W",-399
"chrX",455161,455354,194,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_338",73,".",1.98147,9.40902,7.31593,106,"Promoter (<=1kb)",10,453683,454681,999,2,"YJR009C","YJR009C",-480
"chrX",464453,465635,1183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_339",46,".",1.65649,6.55176,4.6356,1029,"Promoter (<=1kb)",10,464451,466208,1758,2,"YJR016C","YJR016C",573
"chrX",466620,466914,295,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_340",34,".",1.6695,5.21905,3.41576,164,"Promoter (<=1kb)",10,466786,467148,363,1,"YJR018W","YJR018W",0
"chrX",531786,532110,325,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_341",49,".",1.757,6.86067,4.92272,143,"Promoter (<=1kb)",10,532062,533759,1698,1,"YJR052W","YJR052W",0
"chrX",606327,606748,422,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_342",224,".",2.74479,24.914,22.4125,219,"Promoter (<=1kb)",10,604569,605651,1083,2,"YJR094C","YJR094C",-676
"chrX",608403,608586,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_343",47,".",1.70464,6.66184,4.73794,109,"Promoter (<=1kb)",10,608305,608858,554,1,"YJR094W-A","YJR094W-A",98
"chrX",608682,608893,212,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_344",18,".",1.40127,3.40062,1.80995,26,"Promoter (<=1kb)",10,608305,608858,554,1,"YJR094W-A","YJR094W-A",377
"chrX",609076,609280,205,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_345",22,".",1.50826,3.87863,2.22039,5,"Promoter (<=1kb)",10,609773,610741,969,1,"YJR095W","YJR095W",-493
"chrX",622594,622974,381,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_346",30,".",1.62033,4.7802,3.01803,280,"Promoter (<=1kb)",10,622550,623014,465,2,"YJR104C","YJR104C",40
"chrX",630207,630483,277,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_347",34,".",1.69043,5.23409,3.4296,148,"Promoter (1-2kb)",10,628712,629083,372,1,"YJR108W","YJR108W",1495
"chrX",630960,631313,354,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_348",65,".",1.91938,8.59226,6.54534,215,"Promoter (1-2kb)",10,629585,632941,3357,2,"YJR109C","YJR109C",1628
"chrX",639308,639490,183,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_349",32,".",1.69782,5.02666,3.2418,65,"Promoter (<=1kb)",10,638232,638975,744,2,"YJR113C","YJR113C",-333
"chrX",640171,640423,253,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_350",39,".",1.78367,5.84175,3.98159,172,"Promoter (<=1kb)",10,639942,640451,510,1,"YJR115W","YJR115W",229
"chrX",641110,641994,885,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_351",291,".",3.23005,31.8098,29.1939,740,"Promoter (<=1kb)",10,642007,643368,1362,1,"YJR117W","YJR117W",-13
"chrX",652173,652568,396,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_352",111,".",1.96369,13.4424,11.1745,153,"Promoter (<=1kb)",10,651901,652578,678,1,"YJR123W","YJR123W",272
"chrX",663758,663941,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_353",65,".",1.85034,8.60638,6.55861,80,"Promoter (<=1kb)",10,658917,663059,4143,2,"YJR127C","YJR127C",-699
"chrX",664052,664442,391,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_354",78,".",1.7699,10.0061,7.883,167,"Promoter (<=1kb)",10,664000,665019,1020,2,"YJR129C","YJR129C",577
"chrX",703348,704188,841,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_355",1107,".",5.93583,114.541,110.704,307,"Promoter (<=1kb)",10,703885,704238,354,1,"YJR147W","YJR146W",0
"chrX",704548,705060,513,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_356",20,".",1.45889,3.71989,2.08316,174,"Promoter (<=1kb)",10,704196,705272,1077,1,"YJR147W","YJR147W",352
"chrX",705164,705537,374,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_357",105,".",2.26027,12.8445,10.5971,231,"Promoter (<=1kb)",10,705744,706874,1131,1,"YJR148W","YJR148W",-207
"chrXI",38711,38912,202,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_358",29,".",1.50677,4.67467,2.92344,166,"Promoter (<=1kb)",11,39163,42237,3075,1,"YKL210W","YKL210W",-251
"chrXI",46694,46896,203,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_359",78,".",1.87139,10.0067,7.88351,94,"Promoter (<=1kb)",11,47157,47972,816,1,"YKL208W","YKL208W",-261
"chrXI",67805,69155,1351,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_360",493,".",4.05931,52.1925,49.3176,469,"Promoter (<=1kb)",11,63930,67466,3537,2,"YKL201C","YKL201C",-339
"chrXI",99839,100133,295,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_361",141,".",2.35559,16.5321,14.1815,158,"Promoter (<=1kb)",11,100671,106826,6156,1,"YKL182W","YKL182W",-538
"chrXI",100663,100989,327,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_362",30,".",1.61345,4.79567,3.03198,205,"Promoter (<=1kb)",11,100671,106826,6156,1,"YKL182W","YKL182W",0
"chrXI",103054,103341,288,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_363",13,".",1.3951,2.90467,1.3962,32,"Promoter (2-3kb)",11,100671,106826,6156,1,"YKL182W","YKL182W",2383
"chrXI",142153,142342,190,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_364",39,".",1.60435,5.7539,3.90125,20,"Promoter (<=1kb)",11,141794,142819,1026,2,"YKL164C","YKL164C",477
"chrXI",143099,143453,355,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_365",574,".",4.35336,60.4565,57.483,179,"Promoter (<=1kb)",11,141794,142819,1026,2,"YKL164C","YKL164C",-280
"chrXI",146800,147265,466,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_366",845,".",5.52067,87.8736,84.555,202,"Promoter (<=1kb)",11,145922,146074,153,2,"YKL162C-A","YKL162C-A",-726
"chrXI",150727,151369,643,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_367",329,".",3.40627,35.6668,32.9883,221,"Promoter (<=1kb)",11,149386,150687,1302,2,"YKL161C","YKL161C",-40
"chrXI",163638,164282,645,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_368",60,".",1.68201,8.03738,6.02286,118,"Promoter (<=1kb)",11,163600,164109,510,1,"YKL153W","YKL153W",38
"chrXI",229991,230241,251,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_369",146,".",2.53539,17.0179,14.6571,118,"Promoter (<=1kb)",11,228939,229880,942,2,"YKL110C","YKL110C",-111
"chrXI",230360,230779,420,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_370",114,".",2.33979,13.7038,11.4277,238,"Promoter (<=1kb)",11,228939,229880,942,2,"YKL110C","YKL110C",-480
"chrXI",230900,231626,727,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_371",469,".",3.9713,49.7881,46.9371,197,"Promoter (<=1kb)",11,232227,233891,1665,1,"YKL109W","YKL109W",-601
"chrXI",244486,244738,253,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_372",24,".",1.61157,4.16146,2.46725,53,"Promoter (<=1kb)",11,243220,245373,2154,2,"YKL104C","YKL104C",635
